3.669487954438649391e-01,4.921980129323040298e-01,1.345185625258109585e-01,6.288361093047645234e-03,4.626800497242733456e-05
1.089180828161134540e-01,4.641289782737999525e-01,3.722175751044801695e-01,5.345898244066638050e-02,1.276381364940015750e-03
1.680752974326808410e-02,2.225968761381020289e-01,5.211911882372597393e-01,2.225968761381020844e-01,1.680752974326804594e-02
1.276381364939971948e-03,5.345898244066644989e-02,3.722175751044801695e-01,4.641289782737998970e-01,1.089180828161134817e-01
4.626800497242085646e-05,6.288361093047686000e-03,1.345185625258109030e-01,4.921980129323040298e-01,3.669487954438649391e-01
